code,name,legacyCodes,scene,domain,metricType,unit,aggregation,direction,definition,formula,sourceIds,sourceLocators,provenanceLevel,reviewStatus,reviewDecision,reviewComment
CNB047,利息收入,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,HIGHER_IS_BETTER,统计利息收入在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB048,利息支出,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,CONTEXT_DEPENDENT,统计利息支出在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB049,利息净收入,ZB008,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,HIGHER_IS_BETTER,统计利息净收入在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB050,手续费及佣金收入,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,HIGHER_IS_BETTER,统计手续费及佣金收入在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB051,手续费及佣金支出,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,CONTEXT_DEPENDENT,统计手续费及佣金支出在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB052,手续费及佣金净收入,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,HIGHER_IS_BETTER,统计手续费及佣金净收入在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB053,投资收益,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,HIGHER_IS_BETTER,统计投资收益在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB054,公允价值变动收益,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,HIGHER_IS_BETTER,统计公允价值变动收益在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB055,汇兑收益,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,HIGHER_IS_BETTER,统计汇兑收益在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB056,中间业务收入,ZB007,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,HIGHER_IS_BETTER,统计中间业务收入在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB057,营业支出,ZB010,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,CONTEXT_DEPENDENT,统计营业支出在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB058,业务及管理费,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,CONTEXT_DEPENDENT,统计业务及管理费在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB059,人员费用,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,LOWER_IS_BETTER,统计人员费用在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB060,折旧及摊销费用,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,LOWER_IS_BETTER,统计折旧及摊销费用在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB061,信用减值损失,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,LOWER_IS_BETTER,统计信用减值损失在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB062,其他资产减值损失,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,LOWER_IS_BETTER,统计其他资产减值损失在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB063,营业利润,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,HIGHER_IS_BETTER,统计营业利润在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB064,利润总额,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,HIGHER_IS_BETTER,统计利润总额在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB065,净利润,ZB011,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,HIGHER_IS_BETTER,统计净利润在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB066,归母净利润,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,HIGHER_IS_BETTER,统计归母净利润在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB067,税前利润,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,HIGHER_IS_BETTER,统计税前利润在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB068,所得税费用,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,SUM,LOWER_IS_BETTER,统计所得税费用在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB069,净息差,,OPERATIONS,income_profit_cost_efficiency,BASE,%,RATIO,CONTEXT_DEPENDENT,统计净息差的报告比例，用于分析收入结构、成本投入、盈利能力和人均产出；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB070,净利差,,OPERATIONS,income_profit_cost_efficiency,BASE,%,RATIO,CONTEXT_DEPENDENT,统计净利差的报告比例，用于分析收入结构、成本投入、盈利能力和人均产出；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB071,成本收入比,ZB012,OPERATIONS,income_profit_cost_efficiency,DERIVED,%,RATIO,LOWER_IS_BETTER,以业务及管理费与营业收入按百分比口径计算成本收入比，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验精确公式与适用范围。,"{""expression"": ""业务及管理费 / 营业收入 * 100"", ""operands"": [""CNB058"", ""CNB046""], ""operation"": ""DIVIDE_PERCENT""}",MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB072,资产利润率,,OPERATIONS,income_profit_cost_efficiency,BASE,%,RATIO,HIGHER_IS_BETTER,统计资产利润率的报告比例，用于分析收入结构、成本投入、盈利能力和人均产出；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB073,净资产收益率,,OPERATIONS,income_profit_cost_efficiency,BASE,%,RATIO,HIGHER_IS_BETTER,统计净资产收益率的报告比例，用于分析收入结构、成本投入、盈利能力和人均产出；当前按来源主题原创转述，正式发布前须核验分子、分母与适用范围。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB074,人均净利润,,OPERATIONS,income_profit_cost_efficiency,BASE,万元,AVG,HIGHER_IS_BETTER,统计人均净利润在指定期间或时点的报告值，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验范围、计量基础和时间口径。,,MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
CNB075,人工成本利润率,,OPERATIONS,income_profit_cost_efficiency,DERIVED,%,RATIO,HIGHER_IS_BETTER,以利润总额与人员费用按百分比口径计算人工成本利润率，用于分析收入结构、成本投入、盈利能力和人均产出；正式发布前须核验精确公式与适用范围。,"{""expression"": ""利润总额 / 人员费用 * 100"", ""operands"": [""CNB064"", ""CNB059""], ""operation"": ""DIVIDE_PERCENT""}",MOF-BANK-PERFORMANCE-2020|NFRA-MAJOR-INDICATORS-2025,发展质量、经营效益与财务指标主题，具体条目待人工核验|发展质量、经营效益与财务指标主题，具体条目待人工核验,NEEDS_HUMAN_VERIFICATION,CANDIDATE,,
